,title,artist,albums,showname,date
8033,Yeanoh (Powe'hande Binga'dbe),Kondi Band,Salone,Atlantic Transverse ,2022-03-26
8034,La Pipa,El Natty Combo,Sergio Colombo Presenta El Natty Combo,Atlantic Transverse ,2022-03-26
8035,Humming Bird,Maya Jane Coles,Humming Bird EP,Atlantic Transverse ,2022-03-26
8036,Homowo,Basa Basa,Homowo,Atlantic Transverse ,2022-03-26
8037,Zanmi kanmarad,Claudette et Ti Pierre,Camionette,Atlantic Transverse ,2022-03-26
8038,Hafi Deo,Tabu Ley Rochereau,Steve Monite / Tabu Ley Rochereau Edits,Atlantic Transverse ,2022-03-26
8039,She Ain't Right,The Tears,She Ain't Right,Best of the Midwest,2022-03-26
8040,Dropout,The Spits,The Spits,Best of the Midwest,2022-03-26
8041,An Ugly Death,Jay Reatard,Painted Shut / An Ugly Death,Best of the Midwest,2022-03-26
8042,Big Dipper,Built To Spill,There's Nothing Wrong With Love,Best of the Midwest,2022-03-26
8043,Kawasaki Backflip,Dogleg,Melee,Best of the Midwest,2022-03-26
8044,AN ITERATION,The Armed,ULTRAPOP,Best of the Midwest,2022-03-26
8045,Skeleton Key,Margot & The Nuclear So and So's,The Dust of Retreat,Best of the Midwest,2022-03-26
8046,I Hate It Too,Hum,You'd Prefer An Astronaut,Best of the Midwest,2022-03-26
8047,I Disappear,The Faint,Wet from Birth,Best of the Midwest,2022-03-26
8048,Our Song,Radiator Hospital,Something Wild,Best of the Midwest,2022-03-26
8049,The Slowest Drink at the Saddest Bar on the Snowiest Day in the Greatest City,The Lawrence Arms,Buttsweat and Tears,Best of the Midwest,2022-03-26
8050,It's The End Of The World As We Know It (And I Feel Fine),The Suicide Machines,Steal This Record,Best of the Midwest,2022-03-26
8051,Making Breakfast,Twin Peaks,Wild Onion,Best of the Midwest,2022-03-26
8052,Who's A Big Baby?,The White Stripes,Blue Orchid,Best of the Midwest,2022-03-26
8053,I'll Be Your Man,The Black Keys,The Big Come Up,Best of the Midwest,2022-03-26
8054,$$$$,Desaparecidos,Read Music/Speak Spanish,Best of the Midwest,2022-03-26
8055,My Right,Screeching Weasel,Boogadaboogadaboogada!,Best of the Midwest,2022-03-26
8056,"Broken Home, Broken Heart",Hüsker Dü,Zen Arcade,Best of the Midwest,2022-03-26
8057,Makes No Sense At All,Hüsker Dü,Flip Your Wig,Best of the Midwest,2022-03-26
8058,The Horror of Party Beach,Sloppy Seconds,Destroyed,Best of the Midwest,2022-03-26
8059,You Can't Kill Joey Ramone,Sloppy Seconds,Endless Bummer,Best of the Midwest,2022-03-26
8060,"Stay Blue, Stay Baby Blue",We Are Hex,Gloom Bloom,Best of the Midwest,2022-03-26
8061,Anybody out There,Dwarves,Sugarfix,Best of the Midwest,2022-03-26
8062,True Romance,Poison Boys,Out of My Head,Best of the Midwest,2022-03-26
8063,Song About Nothing,Akronauts,Insert Coin,Best of the Midwest,2022-03-26
8064,Egomaniac,Akronauts,Insert Coin,Best of the Midwest,2022-03-26
8065,Beat That,The Hentchmen,Three Times Infinity,Best of the Midwest,2022-03-26
8066,Plumbing Stomp,The Hentchmen,Ultra Hentch,Best of the Midwest,2022-03-26
8067,Make It Right,The Steepwater Band,Turn of The Wheel,Best of the Midwest,2022-03-26
8068,All The Kids Are Right,Local H,Pack Up The Cats,Best of the Midwest,2022-03-26
8069,Wolf Like Me,Local H,Local H's Awesome Mixtape #1,Best of the Midwest,2022-03-26
8070,Jack,Sons of Kong,Sons of Kong EP,Best of the Midwest,2022-03-26
8071,O Mar É Meu Chão,Anamaria & Maurício,Anamaria e Mauricio Vol. 2,Superbacana,2022-03-26
8072,Alaska,A Barca do Sol,A Barca do Sol,Superbacana,2022-03-26
8073,Caminhão,A Barca do Sol,A Barca do Sol,Superbacana,2022-03-26
8074,Acqua Vitae,Saecula Saeculorum,Saecula Saeculorum (1976),Superbacana,2022-03-26
8075,Rádio No Peito,Saecula Saeculorum,Saecula Saeculorum (1976),Superbacana,2022-03-26
8076,Feijão Com Farinha,Helio Matheus,"Eu, Réu, Me Condeno / Feijão Com Farinha",Superbacana,2022-03-26
8077,Livramento,Helio Matheus,Catedral / Livramento,Superbacana,2022-03-26
8078,Comunicação / Camisa 10,Helio Matheus,Helio Matheus,Superbacana,2022-03-26
8079,Boi Da Cara Branca,Sonho Infantil & Palhaço Ploc Ploc,O Musical das Crianças (Série Clássicos Carroussell),Superbacana,2022-03-26
8080,Eu Sou Mais Eu,Ana Mazzotti,Ana Mazzotti,Superbacana,2022-03-26
8081,Tributo A Victor Manga,Antonio Adolfo & a Brazuca,Antonio Adolfo e a Brazuca,Superbacana,2022-03-26
8082,Calma,Rita Lee,Build Up,Superbacana,2022-03-26
8083,Teto De Louca,Evinha,Eva,Superbacana,2022-03-26
8084,Moon River,Evinha,Eva,Superbacana,2022-03-26
8085,No Quarto das Moças,Sidney Miller,Línguas de Fogo,Superbacana,2022-03-26
8086,From the Lonely Afternoons,Milton Nascimento & Wayne Shorter,Native Dancer,Superbacana,2022-03-26
8087,Miracle of the Fishes,Milton Nascimento & Wayne Shorter,Native Dancer,Superbacana,2022-03-26
8088,Cotidiano,Antonio Adolfo & a Brazuca,Antonio Adolfo e a Brazuca,Superbacana,2022-03-26
8089,Bye Bye,Zito Righi & Seu Conjunto,Alucinolândia,Superbacana,2022-03-26
8090,Inêz,Dila,Dila,Superbacana,2022-03-26
8091,Refém da Solidão,Dila,Dila,Superbacana,2022-03-26
8092,Sambaloo,Renata Lu,Renata Lu,Superbacana,2022-03-26
8093,Meu Canto Minha Volta,Renata Lu,Renata Lu,Superbacana,2022-03-26
8094,Sorriso,Renata Lu,Renata Lu,Superbacana,2022-03-26
8095,Leilão,Werther,Werther,Superbacana,2022-03-26
8096,A Lavadeira,Sonia Santos,Crioula,Superbacana,2022-03-26
8097,Sitting,Rosinha de Valença,Ipanema Beat,Superbacana,2022-03-26
8098,Rosinha's Mood,Rosinha de Valença,Ipanema Beat,Superbacana,2022-03-26
8099,Isole Natale,Rosinha de Valença,Ipanema Beat,Superbacana,2022-03-26
8100,Somos Todos Irmãos,Zito Righi & Seu Conjunto,Alucinolândia,Superbacana,2022-03-26
8101,Isn't a Dream,Zito Righi & Seu Conjunto,Alucinolândia,Superbacana,2022-03-26
8102,Birimbau,Zito Righi & Seu Conjunto,Alucinolândia,Superbacana,2022-03-26
8103,Daruiz,Free-son,Banguelê,Superbacana,2022-03-26
8104,Inexorable March,Left Cross,Promo 2022,Hellhole,2022-03-25
8105,The Reeking Suns,Aeviterne,The Ailing Facade,Hellhole,2022-03-25
8106,The Leech Called Shame,Weeping Sores,False Confession,Hellhole,2022-03-25
8107,A Starlit Birth Guiding To Imagined Utopia,Aegult,The Pantheon Of Insignificance,Hellhole,2022-03-25
8108,Discordant Dissonance In Dissident Descendant Descension,Aegult,The Pantheon Of Insignificance,Hellhole,2022-03-25
8109,"And As Glistening Shrines Magnified In Their Power, Reaching The Netherworld Transformed Into A Desolate Dream",Aegult,The Pantheon of Insignificance,Hellhole,2022-03-25
8110,esimene,Tagumikulaulud,I,Hellhole,2022-03-25
8111,teine,Tagumikulaulud,I,Hellhole,2022-03-25
8112,Isolation’s Hold,Dead Void,The Looming Spectre,Hellhole,2022-03-25
8113,The Great Awakening,Gråt Strigoi,Communion of the Nameless,Hellhole,2022-03-25
8114,Blood Flows In The Danube,Abolizion,Cosmic Waves of Despair,Hellhole,2022-03-25
8115,Celestial Organs,Abolizion,Cosmic Waves of Despair,Hellhole,2022-03-25
8116,Living Bamboo Torture,Vibrations Felt In The Void,Cadaver Synod,Hellhole,2022-03-25
8117,Il mondu nuovo II,Arcano Pensiero,Il mondu nuovo,Hellhole,2022-03-25
8118,i,Impulso Feral,Abismo,Hellhole,2022-03-25
8119,ii,Impulso Feral,Abismo,Hellhole,2022-03-25
8120,Venomous Sorcery Through Hidden Darkness,Geheimnisvoll,Venomous Sorcery Through Hidden Darkness,Hellhole,2022-03-25
8121,Conflict Cartography,Animals As Leaders,Parrhesia,Hellhole,2022-03-25
8122,Lightning,Charli XCX,CRASH,The Sound Between,2022-03-25
8123,Clockwalk Around The Ache,Asian Glow,Weatherglow,The Sound Between,2022-03-25
8124,computer exploder,Oso Oso,sore thumb,The Sound Between,2022-03-25
8125,Initiation,✝✝✝ (Crosses),Initiation / Protection,The Sound Between,2022-03-25
8126,Hey Big Eyes - George Clanton Remix,Caroline Polachek,Hey Big Eyes (George Clanton Remix),The Sound Between,2022-03-25
8127,A Journey,Hinako Omori,a journey...,The Sound Between,2022-03-25
8128,...and the Next Year's Snow,Murrumur,WEBMAKER,The Sound Between,2022-03-25
8129,Selfish Girl,Charli XCX,CRASH (Deluxe),The Sound Between,2022-03-25
8130,Melt a Bed,Asian Glow,Weatherglow,The Sound Between,2022-03-25
8131,Protection,✝✝✝ (Crosses),Initiation / Protection,The Sound Between,2022-03-25
8132,Next Stop,Portico Quartet,Next Stop,The Sound Between,2022-03-25
8133,ハローマリーナ,稲葉曇,ウェザーステーション,The Sound Between,2022-03-25
8134,SONAR,She Her Her Hers,Afterglow,The Sound Between,2022-03-25
8135,wake up call | 待つ夜、巡る朝,Laura day romance,roman candles | 憧憬蝋燭,The Sound Between,2022-03-25
8136,The Ills,Denzel Curry,Melt My Eyez See Your Future,The Sound Between,2022-03-25
8137,Soft Bruise,Parannoul,White Ceiling / Black Dots Wandering Around,The Sound Between,2022-03-25
8138,Faust,Bladee,Crest,The Sound Between,2022-03-25
8139,Lights On,Hatchie,Lights On,The Sound Between,2022-03-25
8140,CHOICE COWBOY,Kilo Kish,AMERICAN GURL,The Sound Between,2022-03-25
8141,Drink The New Wine,Bauhaus,Drink The New Wine,The Sound Between,2022-03-25
8142,pinky ring,Joy Orbison,pinky ring / red velve7,The Sound Between,2022-03-25
8143,Sacrifice (For Love) [Greg Sage],Wednesday,Mowing the Leaves Instead of Piling 'em Up,The Sound Between,2022-03-25
8144,Razorblade,Yumi Zouma,Present Tense,The Sound Between,2022-03-25
8145,Center,Asian Glow,Weatherglow,The Sound Between,2022-03-25
8146,Labyrinthitis,Destroyer,LABYRINTHITIS,The Sound Between,2022-03-25
8147,Shotgun,Soccer Mommy,Shotgun,The Sound Between,2022-03-25
8148,MORT Freestyle,Dean Blunt,MORT Freestyle,The Sound Between,2022-03-25
8149,Crystal Cage w/uLTRA,fyoum,Crystal Cage w/uLTRA,Baba Yaga's Cauldron,2022-03-25
8150,windowlicker [nxc_flip_demo],edith underground,windowlicker [nxc_flip_demo],Baba Yaga's Cauldron,2022-03-25
8151,Violent Youth,Crystal Castles,(III),Baba Yaga's Cauldron,2022-03-25
8152,Avoid Mode,Sunglow,Nothing Doing,Baba Yaga's Cauldron,2022-03-25
8153,girls just want 2 have fun,MIMIDEATH,effective. Power,Baba Yaga's Cauldron,2022-03-25
8154,help_urself,Ezekiel,help_urself,Baba Yaga's Cauldron,2022-03-25
8155,BIZARRE LOVE TRIANGLE,JACKIE EXTREME,BIZARRE LOVE TRIANGLE,Baba Yaga's Cauldron,2022-03-25
8156,propane (demo 2_instrumental),edith underground,propane (demo 2_instrumental),Baba Yaga's Cauldron,2022-03-25
8157,double scorp [[EDITH UNDERGROUND X VOODOO CRYSTALS]],VOODOO CRYSTALS,double scorp [[EDITH UNDERGROUND X VOODOO CRYSTALS]],Baba Yaga's Cauldron,2022-03-25
8158,weebcore,☆ plwushii ☆,weebcore,Baba Yaga's Cauldron,2022-03-25
8159,NXC128 - TWICE - Dance The Night Away (Synthion Edit),NON STOP NXC®,NXC128 - TWICE - Dance The Night Away (Synthion Edit),Baba Yaga's Cauldron,2022-03-25
8160,some guy on twitter,metacore,some guy on twitter,Baba Yaga's Cauldron,2022-03-25
8161,whatchagondowiththatdessert? (@djTWERKINGCREWMATE.gif),TwerkNation28,whatchagondowiththatdessert? (@djTWERKINGCREWMATE.gif),Baba Yaga's Cauldron,2022-03-25
8162,S3 E9 — i hate when BOYS lie,leroy,S3 E9 — i hate when BOYS lie,Baba Yaga's Cauldron,2022-03-25
8163,[NIGHTCORE] HEART ATTACK - AOA,EquilibriumCA_,[NIGHTCORE] HEART ATTACK - AOA,Baba Yaga's Cauldron,2022-03-25
8164,The Veronicas - Untouched (COACH WASH REMIX),COACH WASH,The Veronicas - Untouched (COACH WASH REMIX),Baba Yaga's Cauldron,2022-03-25
8165,i wanna rock right now,ssuupra,i wanna rock right now,Baba Yaga's Cauldron,2022-03-25
8166,[US-UK Nightcore] The Black Eyed Peas - Just Can't Get Enough,RenNRen,[US-UK Nightcore] The Black Eyed Peas - Just Can't Get Enough,Baba Yaga's Cauldron,2022-03-25
8167,Rock Wit U,babeisland,Rock Wit U,Baba Yaga's Cauldron,2022-03-25
8168,can't say goodbye,taiyoukei,can't say goodbye,Baba Yaga's Cauldron,2022-03-25
8169,home,meat computer,home,Baba Yaga's Cauldron,2022-03-25
8170,limeade,phritz,limeade,Baba Yaga's Cauldron,2022-03-25
8171,PICTUREUS-LIVE- 7.30.21,kittynxc,PICTUREUS-LIVE- 7.30.21,Baba Yaga's Cauldron,2022-03-25
8172,FALLING IN LOVE,cute boys,FALLING IN LOVE,Baba Yaga's Cauldron,2022-03-25
8173,TWIN FAIRY x bliss! - DJ SHOP (preview),TWIN FAIRY,TWIN FAIRY x bliss! - DJ SHOP (preview),Baba Yaga's Cauldron,2022-03-25
8174,imma freak,kyubae,imma freak,Baba Yaga's Cauldron,2022-03-25
8175,Nightcore - I Knew You Were Trouble & Heart Attack (Mashup),Ashi Nightcore,Nightcore - I Knew You Were Trouble & Heart Attack (Mashup),Baba Yaga's Cauldron,2022-03-25
8176,Nightcore - Beggin' On Your Knees,MATRlOX,Nightcore - Beggin' On Your Knees,Baba Yaga's Cauldron,2022-03-25
8177,Fly on the wall-miley cyrus (nightcore),céline,Fly on the wall-miley cyrus (nightcore),Baba Yaga's Cauldron,2022-03-25
8178,Dance,ESG,Come Away With ESG,The Antidote,2022-03-25
8179,Groove Is in the Heart,Dee-Lite,World Clique,The Antidote,2022-03-25
8180,Walk Like an Egyptian,The Bangles,Different Light,The Antidote,2022-03-25
8181,Head Over Heels,The Go-Go's,Greatest,The Antidote,2022-03-25
8182,(How To Keep Your) Husband Happy,The Cosmopolitans,(How To Keep Your) Husband Happy,The Antidote,2022-03-25
8183,Je Suis Passee,Hard Corps,Metal & Flesh,The Antidote,2022-03-25
8184,I’m In Love With A German Film Star,The Passions,Thirty Thousand Feet Over China,The Antidote,2022-03-25
8185,I Could Be Happy,Altered Images,Pinky Blue,The Antidote,2022-03-25
8186,No One's Little Girl,The Raincoats,Moving,The Antidote,2022-03-25
8187,Tell That Girl To Shut Up,Holly & The Italians,Tell That Girl To Shut Up,The Antidote,2022-03-25
8188,Politics!,Girls At Our Best!,Pleasire,The Antidote,2022-03-25
8189,Little Trouble Girl,Sonic Youth,Washing Machine,The Antidote,2022-03-25
8190,Crossing of Sangsara,The Violators,The No Future Years,The Antidote,2022-03-25
8191,This Town Ain’t Big Enough For Both Of Us,Sparks,Kimono My House,The Antidote,2022-03-25
8192,Rip Her To Shreds,Blondie,Blondie,The Antidote,2022-03-25
8193,Eau D’bedroom Dancing,Le Tigre,Le Tigre,The Antidote,2022-03-25
8194,Lucky Number,Lene Lovich,Stateless,The Antidote,2022-03-25
8195,Too Many Creeps,Bush Tetras,Too Many Creeps,The Antidote,2022-03-25
8196,Give Me Back My Man,The B-52s,Wild Planet,The Antidote,2022-03-25
8197,A Girl in Trouble ( (Is a Temporary Thing)),Romeo Void,"Warm, In Your Coat",The Antidote,2022-03-25
8198,I’m a Mother,The Pretenders,Last of the Independents,The Antidote,2022-03-25
8199,Babooshka,Kate Bush,Never for Ever,The Antidote,2022-03-25
8200,Sheela-na-gig,PJ Harvey,Dry,The Antidote,2022-03-25
8201,Why,Yoko Ono,Yoko Ono / Plastic Ono Band,The Antidote,2022-03-25
8202,Hey Ladies,Beastie Boys,Paul's Boutique,The Antidote,2022-03-25
8203,Salta!!!,Tequila,Confidencial,Rebeldes Desafinados,2022-03-25
8204,Nena,Tequila,Confidencial,Rebeldes Desafinados,2022-03-25
8205,Lobo-hombre en París,La Unión,Mil Siluetas,Rebeldes Desafinados,2022-03-25
8206,Sildava,La Unión,Mil Siluetas,Rebeldes Desafinados,2022-03-25
8207,Dime que me quieres,Tequila,Viva Tequila,Rebeldes Desafinados,2022-03-25
8208,Voy en un coche,Christina y los subterraneos,Que me parta un rayo,Rebeldes Desafinados,2022-03-25
8209,Me colé en una fierta,Mecano,Mecano,Rebeldes Desafinados,2022-03-25
8210,No hay marcha en Nueva York,Mecano,"Ana, José, Nacho",Rebeldes Desafinados,2022-03-25
8211,Cenando en París,Mecano,Mecano,Rebeldes Desafinados,2022-03-25
8212,Cien Gaviotas,Dhuncan Dhu,1986,Rebeldes Desafinados,2022-03-25
8213,Antabus,Makthaverskan,,Venice Lockjaw,2022-03-24
8214,Don’t,Disorientations,,Venice Lockjaw,2022-03-24
8215,Taken by Storm,GGGOLDDD,,Venice Lockjaw,2022-03-24
8216,Hamar Lagun Baten Kontra,Vulk,,Venice Lockjaw,2022-03-24
8217,The Siren,Waste Man,,Venice Lockjaw,2022-03-24
8218,Primal,CQ,,Venice Lockjaw,2022-03-24
8219,Blind Boy,Be Forest,,Venice Lockjaw,2022-03-24
8220,Amarillo,Konstantin Unwohl,,Venice Lockjaw,2022-03-24
8221,Flaw in the Design,Home Front,,Venice Lockjaw,2022-03-24
8222,A Year On Your Own,Opposite Sex,,Venice Lockjaw,2022-03-24
8223,No Movement,screensaver,,Venice Lockjaw,2022-03-24
8224,Electric Café,Fotocrime,,Venice Lockjaw,2022-03-24
8225,Caoscalma,Pyramides,,Venice Lockjaw,2022-03-24
8226,Specialist,Interpol,,Venice Lockjaw,2022-03-24
8227,Solitude,Lavinia Meijer,Solitude,Classy and Sassy,2022-03-24
8228,Adanayi Vokhpuh,"Tolgahan Cogulu, Sinan Cem Eroglu",Microtonal Guitar Duo,Classy and Sassy,2022-03-24
8229,Music from Night's Edge,"Alexina Louie, Lydia Wong, Accordes String Quartet","Louie, A: Music for a Thousand Autumns",Classy and Sassy,2022-03-24
8230,New York Sky Line Melody (version for orchestra),"Hector Villa-Lobos, Stuttgart Radio Symphony Orchestra, Carl St. Clair",Villa-Lobos: Symphony No. 2 - New York Skyline Melody,Classy and Sassy,2022-03-24
8231,The Second Wave,"Terence Blanchard, Turtle Island String Quartet",Absence,Classy and Sassy,2022-03-24
8232,New Baroque 2,Tigran Hamasyan,An Ancient Observer,Classy and Sassy,2022-03-24
8233,The Cave of Rebirth,Tigran Hamasyan,An Ancient Observer,Classy and Sassy,2022-03-24
8234,"Creature, Pt. 1",DjRUM,Portrait with Firewood,Classy and Sassy,2022-03-24
8235,The Sun Shall Not Smite Thee,"Cyrillus Kreek, Vox Clamantis, Jaan-Eik Tulve",Cyrillus Kreek - The Suspended Harp of Babel,Classy and Sassy,2022-03-24
8236,Kings,Kit Downes,Obsidian,Classy and Sassy,2022-03-24
8237,Sequence (Four),"Peter Gregson, Warren Zielinsky, Magdalena Filipczak",Quartets: Two,Classy and Sassy,2022-03-24
8238,The Water Rises,"Kronos Quartet, Laurie Anderson",Landfall,Classy and Sassy,2022-03-24
8239,Seria,"Skuli Sverrisson, Olof Arnalds, Amedeo Pace, Peter Scherer",Seria,Classy and Sassy,2022-03-24
8240,.oOo.,Mette Henriette,Mette Henriette,Classy and Sassy,2022-03-24
8241,LEAVE ME TO MY WORK,Pons,LEAVE ME TO MY WORK,The New Afternoon Show,2022-03-24
8242,No Video,Yeah Baby,Neptune Hotel,The New Afternoon Show,2022-03-24
8243,Stampede,Hotline TNT,Nineteen In Love,The New Afternoon Show,2022-03-24
8244,Pig Pile,Dead Tooth,Pig Pile,The New Afternoon Show,2022-03-24
8245,Should I Call You?,Shower Curtain,Shower Curtain,The New Afternoon Show,2022-03-24
8246,Inamorato,THUS LOVE,Inamorato,The New Afternoon Show,2022-03-24
8247,On Her Own,Maneka,Dark Matters,The New Afternoon Show,2022-03-24
8248,Eat Acid See God,The Gluts,Ungrateful Heart,The New Afternoon Show,2022-03-24
8249,Birch Bark Paper Trails,"OMBIIGIZI, Status / Non-Status, Zoon",Sewn Back Together,The New Afternoon Show,2022-03-24
8250,Vibrant Colours,Zoon,Bleached Wavves,The New Afternoon Show,2022-03-24
8251,Avoidance,Sunglaciers,Avoidance,The New Afternoon Show,2022-03-24
8252,Theme #1,Pom Poko,Birthday,The New Afternoon Show,2022-03-24
8253,Response to Arundel (I),Wince,Response to Arundel (I),The New Afternoon Show,2022-03-24
8254,Kindest Intentions,Trash Bangs,Teen Romance,The New Afternoon Show,2022-03-24
8255,Live In A Dream,VR SEX,Live In A Dream,The New Afternoon Show,2022-03-24
8256,Lie in Place,Wulven,this earth is consuming us,The New Afternoon Show,2022-03-24
8257,Someday,Parannoul,White Ceiling / Black Dots Wandering Around,The New Afternoon Show,2022-03-24
8258,No Blood,The Districts,Great American Painting,The New Afternoon Show,2022-03-24
8259,Eyes of Your Doctor,Guided By Voices,Crystal Nuns Cathedral,The New Afternoon Show,2022-03-24
8260,Kennedy,feeble little horse,Hayday,The New Afternoon Show,2022-03-24
8261,Slowcore Jam / Chores / Termites / Drama Queen,feeble little horse,Live on WNYU,The New Afternoon Show,2022-03-24
8262,Picture,feeble little horse,Hayday,The New Afternoon Show,2022-03-24
8263,"Look Alive, Sunshine","Asian Glow, Weatherday",Weatherglow,The New Afternoon Show,2022-03-24
8264,Time Baby II (Medicine),Wednesday,Mowing the Leaves Instead of Piling 'em Up,The New Afternoon Show,2022-03-24
8265,You Have Bought Yourself A Boat,MJ Lenderman,TLC Cagematch,The New Afternoon Show,2022-03-24
8266,The Model,Snakefinger,Chewing Hides the Sound,The New Afternoon Show,2022-03-24
8267,I'll Never Be Normal Again,Stoney Point,My Guardian Angel is a Ghost,The New Afternoon Show,2022-03-24
8268,doomspiral,Black Dresses,Forget Your Own Face,The New Afternoon Show,2022-03-24
8269,Skinty Fia,Fontaines D.C.,Skinty Fia,The New Afternoon Show,2022-03-24
8270,Boy Racers,Squid,Bright Green Field,The New Afternoon Show,2022-03-24
8271,I Know I'm Wrong,Hubble,Hubble,The New Afternoon Show,2022-03-24
8272,Iteration,Jessica Ekomane,Ostgut Ton Fünfzehn + 1,The New Afternoon Show,2022-03-24
